City,Bathroom,Balcony,BHK,Area (Sqft),Floor Ratio,New Property,Resale,Furnished,Semi-Furnished,Freehold,Co-operative Society,Leasehold,Power Of Attorney,Age Less than 5 Years,Age 5 to 10 Years,Age 15 to 20 Years,New Construction,Age above 20 Years,Main Road,Garden/Park,Pool,Parking Spaces,Amount (Lac)
Ahmedabad,3,1,3,970,0.4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,81
Ahmedabad,3,1,3,842,0.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,72
Ahmedabad,2,2,2,780,0.57,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,51
Ahmedabad,3,1,3,842,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,70
Ahmedabad,3,1,3,900,0.58,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,78
Ahmedabad,2,2,2,792,0.42,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,64
Ahmedabad,2,2,2,845,0.92,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,60
Ahmedabad,2,1,2,712,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,60
Ahmedabad,3,1,3,820,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,67
Ahmedabad,3,1,3,1550,0.43,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,85
Ahmedabad,2,3,3,1215,0.25,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,82
Ahmedabad,3,1,3,1510,0.15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,68
Ahmedabad,2,2,3,1128,1.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,52
Ahmedabad,3,1,3,1191,0.69,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,73
Ahmedabad,3,1,3,1191,0.23,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,71
Ahmedabad,3,1,3,965,0.58,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,65
Ahmedabad,2,2,2,756,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,60
Ahmedabad,2,1,2,855,0.69,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,65
Ahmedabad,3,1,3,1061,0.15,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,77
Ahmedabad,3,2,3,841,0.43,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,72
Ahmedabad,3,1,3,900,0.9,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,72
Ahmedabad,3,1,3,950,0.36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,68
Ahmedabad,2,2,2,660,0.17,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,50
Ahmedabad,2,1,2,810,0.8,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,55
Ahmedabad,3,1,3,900,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,78
Ahmedabad,2,2,2,800,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,56
Ahmedabad,3,2,3,1170,0.36,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,97
Ahmedabad,3,1,3,1080,0.07,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,95
Ahmedabad,3,1,3,841,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,69
Ahmedabad,2,2,3,1111,0.86,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,67
Ahmedabad,3,1,3,1007,0.33,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,72
Ahmedabad,2,2,2,1400,0.2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,72
Ahmedabad,2,2,2,1350,0.6,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,61
Ahmedabad,2,2,3,1050,0.83,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,68
Ahmedabad,2,2,2,1224,0.67,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,65
Ahmedabad,2,1,2,850,0.75,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,55
Ahmedabad,2,1,2,690,0.23,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,72
Ahmedabad,3,3,3,963,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,70
Ahmedabad,2,1,2,771,0.71,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,62
Ahmedabad,3,2,3,1026,0.38,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,90
Ahmedabad,3,2,3,1320,0.2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,100
Ahmedabad,2,2,3,1250,0.77,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,61
Ahmedabad,2,2,2,1300,0.21,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,56
Ahmedabad,2,2,2,1404,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,86
Ahmedabad,3,1,3,864,0.64,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,70
Ahmedabad,2,2,2,900,0.6,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,51
Ahmedabad,2,1,2,1215,0.57,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,59
Ahmedabad,3,1,3,952,0.31,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,68
Ahmedabad,3,1,3,1048,0.54,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,94
Ahmedabad,2,1,2,1130,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,60
Ahmedabad,2,2,2,1215,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,55
Ahmedabad,2,1,2,855,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,55
Ahmedabad,3,2,3,1044,0.71,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,90
Ahmedabad,2,2,2,1080,1.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,55
Ahmedabad,3,1,3,1550,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,81
Ahmedabad,3,1,3,968,0.57,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,93
Ahmedabad,2,3,2,1125,0.8,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,55
Ahmedabad,2,1,2,750,0.7,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,56
Ahmedabad,2,2,3,980,0.57,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,80
Ahmedabad,3,1,3,1026,0.4,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,100
Ahmedabad,3,1,3,968,0.64,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,78
Ahmedabad,3,1,3,1485,0.71,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,67
Ahmedabad,2,2,2,1225,0.14,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,60
Ahmedabad,2,2,2,1150,0.8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,58
Ahmedabad,3,3,2,1170,0.25,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,65
Ahmedabad,2,1,2,1404,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65
Ahmedabad,3,1,3,962,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,88
Ahmedabad,2,3,2,950,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,69
Ahmedabad,2,1,2,1185,0.08,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,62
Ahmedabad,3,1,3,1082,0.25,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,73
Ahmedabad,3,1,3,1082,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,74
Ahmedabad,3,1,3,1600,0.11,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,80
Ahmedabad,3,1,3,1164,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,80
Ahmedabad,3,1,3,827,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,65
Ahmedabad,2,1,2,1100,0.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,50
Ahmedabad,2,1,2,1125,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,65
Ahmedabad,2,2,2,1155,0.4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,55
Ahmedabad,2,2,2,728,0.79,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,66
Ahmedabad,2,1,2,1150,1.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,58
Ahmedabad,2,1,2,1350,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,58
Ahmedabad,2,2,3,1637,0.8,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,85
Ahmedabad,2,2,2,670,0.07,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,60
Ahmedabad,3,2,3,972,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,77
Ahmedabad,2,1,2,850,0.67,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,68
Ahmedabad,2,3,2,1225,0.25,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,55
Ahmedabad,3,1,3,1660,0.77,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,79
Ahmedabad,3,3,3,825,0.64,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,2,71
Ahmedabad,2,1,3,1039,0.8,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,65
Ahmedabad,3,1,3,864,0.71,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,85
Ahmedabad,2,2,2,750,0.83,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,53
Ahmedabad,3,1,3,861,0.64,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2,75
Ahmedabad,3,1,3,962,0.57,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,95
Ahmedabad,2,1,2,1170,0.6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,60
Ahmedabad,2,1,2,765,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,55
Ahmedabad,3,2,3,1435,0.43,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,85
Ahmedabad,3,2,3,1650,0.25,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,90
Ahmedabad,3,2,3,1484,0.6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,68
Ahmedabad,3,1,3,1012,0.42,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,73
Ahmedabad,2,2,2,1200,0.29,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,50
Ahmedabad,2,2,3,1540,0.6,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,2,71
Ahmedabad,3,2,3,1500,0.77,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,75
Ahmedabad,2,1,2,1112,0.71,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,57
Ahmedabad,3,2,2,1350,0.67,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,60
Ahmedabad,3,1,3,910,0.86,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,72
Ahmedabad,3,1,3,1850,0.08,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,95
Ahmedabad,2,2,2,950,0.83,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,56
Ahmedabad,3,1,3,1082,0.54,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,75
Ahmedabad,3,1,3,936,0.5,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,85
Ahmedabad,3,2,3,1575,0.57,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,95
Ahmedabad,3,2,3,1044,0.86,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,95
Ahmedabad,3,1,3,1700,0.31,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,71
Ahmedabad,3,2,3,1530,0.33,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,75
Ahmedabad,2,1,2,990,0.14,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,70
Ahmedabad,2,2,2,1116,0.73,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,55
Ahmedabad,3,3,3,890,0.6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,68
Ahmedabad,3,1,3,1012,0.67,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,75
Ahmedabad,3,2,3,1450,0.25,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,87
Ahmedabad,3,2,3,1053,0.31,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,82
Ahmedabad,2,2,2,1134,0.6,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,72
Ahmedabad,3,1,3,931,0.79,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,80
Ahmedabad,2,1,2,619,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,59
Ahmedabad,3,2,3,1089,0.4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,87
Ahmedabad,2,2,2,981,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,51
Ahmedabad,3,1,3,870,0.36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,70
Ahmedabad,2,1,2,787,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,50
Ahmedabad,2,1,2,780,0.67,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,65
Ahmedabad,2,1,2,1298,0.08,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,63
Ahmedabad,2,2,3,1485,0.91,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,85
Ahmedabad,3,1,3,968,0.79,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,78
Ahmedabad,3,3,3,1070,0.43,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,73
Ahmedabad,2,2,2,990,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,53
Ahmedabad,3,2,3,1530,0.29,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,69
Ahmedabad,3,2,3,927,0.75,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,77
Ahmedabad,2,1,2,900,0.1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,55
Ahmedabad,2,1,3,1600,0.44,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,90
Ahmedabad,2,2,2,1200,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,65
Ahmedabad,3,2,3,918,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,85
Ahmedabad,3,1,3,986,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,71
Ahmedabad,2,2,3,640,0.08,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,49
Ahmedabad,3,1,3,894,0.57,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,2,78
Ahmedabad,2,2,2,1213,0.21,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,52
Ahmedabad,3,1,3,900,0.64,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,2,75
Ahmedabad,3,1,3,1040,0.57,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,72
Ahmedabad,3,1,3,1040,0.21,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,74
Ahmedabad,2,1,2,999,0.8,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,55
Ahmedabad,3,1,3,960,0.8,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,2,76
Ahmedabad,3,2,3,968,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,85
Ahmedabad,3,1,3,1215,0.25,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,75
Ahmedabad,3,1,3,1313,0.38,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,102
Ahmedabad,2,1,2,1050,0.75,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,57
Ahmedabad,2,1,2,1440,0.45,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,67
Ahmedabad,3,1,3,1100,0.67,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,83
Ahmedabad,3,1,3,1165,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,90
Ahmedabad,3,2,3,1800,1.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,80
Ahmedabad,3,1,3,1120,1.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,85
Ahmedabad,2,2,2,1080,0.34,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,70
Ahmedabad,3,3,3,927,0.08,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,65
Ahmedabad,3,1,3,1505,0.14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,65
Ahmedabad,3,1,3,901,0.93,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,65
Ahmedabad,3,1,3,1020,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,80
Ahmedabad,3,1,3,1170,0.6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,80
Ahmedabad,3,2,3,1340,0.93,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,60
Ahmedabad,3,1,3,968,0.14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,87
Ahmedabad,2,1,2,1341,0.38,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,75
Ahmedabad,3,2,2,801,0.75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,65
Ahmedabad,3,1,3,768,0.42,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,70
Ahmedabad,3,1,3,1150,0.4,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,83
Ahmedabad,2,2,3,1665,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,100
Ahmedabad,3,4,3,1485,0.77,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,77
Ahmedabad,3,1,3,1080,0.71,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,86
Ahmedabad,3,1,3,1050,0.25,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,81
Ahmedabad,2,1,2,850,0.86,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,70
Ahmedabad,2,2,2,1260,0.67,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,62
Ahmedabad,3,1,3,1530,0.6,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,90
Ahmedabad,3,3,3,1485,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,85
Ahmedabad,2,2,2,1210,0.68,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,65
Ahmedabad,3,1,3,962,0.79,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,80
Ahmedabad,3,1,3,1065,0.92,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,85
Ahmedabad,3,1,3,968,0.36,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,85
Ahmedabad,2,2,2,900,0.5,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,70
Ahmedabad,2,2,2,1413,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,60
Ahmedabad,3,1,3,814,0.71,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,75
Ahmedabad,3,1,3,333,0.57,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,64
Ahmedabad,2,2,2,1080,0.8,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,55
Ahmedabad,2,1,2,675,0.36,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,57
Ahmedabad,3,1,3,1000,0.42,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,90
Ahmedabad,3,2,3,900,0.29,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,82
Ahmedabad,3,2,3,795,0.36,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,72
Ahmedabad,3,1,3,968,0.36,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,80
Ahmedabad,2,2,2,800,0.9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,53
Ahmedabad,3,2,3,1250,0.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,80
Ahmedabad,2,1,2,836,0.86,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,62
Ahmedabad,3,1,3,1125,0.57,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,90
Ahmedabad,3,1,3,1123,0.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,75
Ahmedabad,2,1,3,900,0.31,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,69
Ahmedabad,2,2,3,1128,0.57,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,57
Ahmedabad,3,2,3,735,0.71,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,58
Ahmedabad,2,1,2,1295,0.5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,60
Ahmedabad,3,1,3,1770,0.56,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,76
Ahmedabad,2,2,2,1008,0.2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,69
Ahmedabad,2,2,2,800,0.78,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,65
Ahmedabad,3,1,3,1026,0.13,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,81
Ahmedabad,3,1,3,830,0.71,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,69
Ahmedabad,3,1,3,1020,0.4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,79
Ahmedabad,3,2,3,1395,0.57,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,65
Ahmedabad,2,1,2,1270,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,65
Ahmedabad,3,2,3,856,0.21,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,73
Ahmedabad,2,1,2,786,0.43,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,60
Ahmedabad,3,2,3,1575,0.22,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,95
Ahmedabad,3,1,3,900,0.36,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,78
Ahmedabad,2,2,2,845,0.9,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,65
Ahmedabad,2,2,3,1050,0.31,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,78
Ahmedabad,2,2,2,990,0.4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,65
Ahmedabad,3,1,3,810,0.07,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,65
Ahmedabad,3,1,3,900,0.64,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,69
Ahmedabad,2,2,2,705,0.55,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,52
Ahmedabad,2,1,3,1080,0.78,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,80
Ahmedabad,3,2,3,940,0.67,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,97
Ahmedabad,2,1,2,810,0.88,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,72
Ahmedabad,2,1,2,760,0.92,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,65
Ahmedabad,2,1,2,800,0.6,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,49
Ahmedabad,3,1,3,923,0.07,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90
Ahmedabad,2,1,3,945,0.57,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,75
Ahmedabad,2,1,2,851,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75
Ahmedabad,2,2,2,1170,0.3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,59
Ahmedabad,3,1,3,850,0.69,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,85
Ahmedabad,2,1,3,1211,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,81
Ahmedabad,2,2,2,1213,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,55
Ahmedabad,3,2,3,968,0.43,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,84
Ahmedabad,3,1,3,810,0.86,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,70
Ahmedabad,3,1,3,885,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,80
Ahmedabad,2,2,2,613,0.25,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,49
Ahmedabad,2,2,3,1020,0.31,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,85
Ahmedabad,3,1,3,1000,0.62,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,77
Ahmedabad,3,1,3,1046,0.44,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,98
Ahmedabad,2,2,2,1035,0.09,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,60
Ahmedabad,2,1,2,1045,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,56
Ahmedabad,3,1,3,963,0.78,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,76
Ahmedabad,3,1,3,864,1.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,72
Ahmedabad,3,1,3,1755,0.25,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,95
Ahmedabad,2,1,2,1404,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,85
Ahmedabad,2,1,2,690,0.21,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,51
Ahmedabad,3,1,3,990,0.92,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,81
Ahmedabad,3,1,3,1800,0.73,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,100
